order_id,customer_age,distance_km,delivery_time_min,courier_speed_kmh,weekday,restaurant_type,subscription,delivered,rating
3126,30.0,7.88,30.71,23.87,5,FastFood,Prime,1,9
3127,29.0,4.19,26.47,16.06,3,Italian,Regular,0,3
3128,16.0,5.86,,21.79,2,FastFood,Regular,1,6
3129,33.0,1.47,15.85,12.6,2,Asian,Regular,1,7
3130,37.0,5.06,27.95,23.42,4,Vegan,Regular,1,6
3131,33.0,2.28,28.55,16.88,6,Italian,Regular,0,5
3132,48.0,3.98,24.67,18.14,5,Vegan,Prime,1,9
3133,23.0,2.59,26.0,16.9,2,FastFood,Regular,1,6
3134,26.0,1.67,16.31,20.89,2,FastFood,Regular,1,6
3135,33.0,2.99,22.96,16.36,0,Asian,Regular,1,8
3136,34.0,2.63,22.8,21.37,1,Asian,Regular,1,5
3137,16.0,0.76,12.44,19.06,1,Asian,Regular,1,9
3138,37.0,1.88,21.82,19.46,2,FastFood,Regular,1,8
3139,34.0,3.25,23.87,13.0,6,Asian,Regular,1,8
3140,16.0,2.35,20.72,12.56,6,Italian,Regular,0,4
3141,31.0,2.61,23.9,17.92,0,FastFood,Regular,1,8
3142,25.0,1.53,25.39,,2,FastFood,Prime,1,8
3143,28.0,2.32,21.53,20.48,0,Vegan,Regular,1,9
3144,20.0,1.91,12.36,20.57,0,FastFood,Regular,1,5
3145,36.0,1.8,23.89,17.04,2,Asian,Regular,1,7
3146,48.0,1.59,19.38,14.72,6,Asian,Prime,1,8
3147,34.0,3.33,23.55,17.36,1,Asian,Regular,1,8
3148,16.0,2.44,19.41,13.59,4,Asian,Regular,1,9
3149,35.0,2.3,19.55,19.25,2,Vegan,Regular,1,6
3150,30.0,6.22,25.46,23.49,3,FastFood,Regular,1,6
3151,22.0,,26.33,19.9,6,FastFood,Regular,1,7
3152,,3.9,26.63,19.65,5,Italian,Regular,0,3
3153,40.0,2.34,31.7,13.36,5,Italian,Regular,0,8
3154,26.0,1.91,16.53,14.83,2,FastFood,Prime,1,10
3155,17.0,1.12,10.64,21.98,0,FastFood,Regular,0,6
3156,16.0,2.64,18.62,24.14,6,FastFood,Prime,1,9
3157,26.0,0.47,17.9,20.29,6,FastFood,Regular,1,9
3158,31.0,2.34,18.79,27.44,6,FastFood,Regular,1,7
3159,27.0,2.4,25.6,15.46,3,Vegan,Regular,0,5
3160,26.0,1.79,14.87,18.96,1,FastFood,Regular,1,8
3161,37.0,1.91,17.18,19.89,1,Vegan,Regular,1,7
3162,36.0,1.16,15.02,20.8,2,Vegan,Prime,1,7
3163,34.0,4.31,33.35,19.25,2,FastFood,Regular,1,7
3164,39.0,1.67,18.85,14.46,1,Asian,Regular,1,8
3165,26.0,1.18,10.83,20.11,6,Italian,Regular,1,9
3166,22.0,2.72,23.75,17.32,4,Asian,Regular,1,6
3167,27.0,2.14,15.34,19.97,1,FastFood,Regular,1,7
3168,27.0,1.65,12.84,22.5,4,FastFood,Regular,1,7
3169,16.0,1.56,17.68,20.59,4,FastFood,Regular,0,3
3170,27.0,2.01,22.4,18.14,3,Italian,Regular,1,8
3171,42.0,4.22,27.32,19.01,6,Vegan,Regular,1,7
3172,39.0,2.61,,15.03,6,Asian,Regular,1,6
3173,37.0,1.98,23.9,14.79,3,Asian,Regular,1,7
3174,33.0,3.22,,18.03,3,Vegan,Regular,1,8
3175,45.0,2.35,16.41,17.08,1,Asian,Prime,1,10
3176,22.0,2.89,27.99,15.39,5,FastFood,Prime,1,9
3177,23.0,2.19,14.76,22.15,6,Vegan,Regular,1,10
3178,42.0,2.79,21.94,18.55,4,Italian,Regular,1,9
3179,32.0,1.81,16.77,17.8,1,FastFood,Prime,1,9
3180,26.0,,11.72,22.7,3,Italian,Regular,0,4
3181,37.0,3.32,21.5,19.62,5,Vegan,Regular,0,6
3182,28.0,4.61,30.95,16.99,0,FastFood,Regular,0,4
3183,24.0,,14.75,22.59,4,Italian,Regular,1,8
3184,24.0,2.56,18.74,25.06,4,FastFood,Prime,0,3
3185,35.0,1.81,24.71,18.27,3,FastFood,Prime,1,8
3186,34.0,3.76,26.38,20.03,4,FastFood,Prime,1,6
3187,46.0,2.65,26.89,15.9,6,Asian,Prime,1,8
3188,29.0,12.55,65.53,14.21,0,Vegan,Regular,0,3
3189,29.0,1.96,14.27,21.97,3,FastFood,Prime,0,6
3190,45.0,4.69,24.39,23.54,5,FastFood,Regular,1,8
3191,41.0,4.95,,22.97,5,FastFood,Regular,1,7
3192,33.0,2.7,20.09,21.1,3,FastFood,Regular,1,7
3193,18.0,2.06,15.2,20.95,6,Italian,Regular,1,8
3194,25.0,2.12,23.97,14.28,2,Asian,Regular,1,7
3195,23.0,2.03,22.11,21.36,3,Asian,Regular,1,9
3196,,3.76,20.88,16.49,5,Italian,Regular,1,7
3197,27.0,1.25,17.86,16.78,3,Italian,Regular,1,8
3198,46.0,1.84,16.95,19.27,2,FastFood,Regular,1,8
3199,18.0,,19.78,19.06,3,FastFood,Regular,1,5
3200,22.0,0.78,15.14,18.96,4,Vegan,Regular,1,8
3201,34.0,3.23,23.68,16.44,6,Asian,Regular,1,7
3202,37.0,4.16,23.99,19.86,4,Vegan,Prime,1,8
3203,16.0,1.42,19.0,17.21,1,Vegan,Regular,1,10
3204,16.0,3.55,30.38,17.4,0,Asian,Regular,1,9
3205,30.0,0.84,19.65,16.45,6,Vegan,Regular,1,6
3206,44.0,2.35,17.11,20.4,2,Italian,Prime,1,9
3207,49.0,1.88,17.45,23.16,1,FastFood,Regular,1,8
3208,28.0,2.11,14.45,20.98,1,FastFood,Regular,1,8
3209,30.0,2.11,19.01,19.05,0,FastFood,Regular,1,6
3210,24.0,2.22,16.85,21.93,1,FastFood,Prime,1,7
3211,38.0,1.87,15.04,16.19,5,Italian,Prime,1,9
3212,46.0,1.9,20.24,17.08,4,Asian,Regular,0,6
3213,43.0,4.26,26.08,16.64,4,Asian,Regular,1,7
3214,32.0,1.46,16.99,25.34,0,Italian,Regular,1,9
3215,24.0,6.96,41.0,17.32,4,FastFood,Regular,1,9
3216,32.0,,20.42,10.6,6,Asian,Prime,1,10
3217,44.0,2.64,24.84,16.84,6,Italian,Prime,1,10
3218,28.0,3.17,28.54,15.85,2,FastFood,Prime,1,8
3219,16.0,1.97,15.6,,4,FastFood,Prime,1,7
3220,29.0,4.31,24.97,17.11,2,FastFood,Regular,1,7
3221,29.0,3.13,20.62,18.29,6,FastFood,Prime,1,8
3222,16.0,1.8,15.84,14.44,6,Asian,Regular,1,7
3223,34.0,4.28,22.08,19.31,1,Asian,Regular,1,7
3224,37.0,1.15,19.79,16.88,3,Asian,Regular,1,6
3225,49.0,1.48,17.43,24.23,1,FastFood,Regular,1,8
3226,,3.16,22.38,17.1,4,Asian,Prime,1,10
3227,39.0,3.6,19.12,19.23,2,Asian,Prime,1,10
3228,41.0,2.77,19.1,20.09,4,FastFood,Prime,1,9
3229,37.0,2.16,23.49,20.83,6,Asian,Prime,1,8
3230,23.0,1.75,14.94,19.72,6,Italian,Regular,1,7
3231,22.0,3.75,26.69,16.47,1,Italian,Regular,1,9
3232,33.0,2.64,27.03,,0,FastFood,Prime,1,10
3233,33.0,1.25,12.49,18.57,5,Italian,Regular,0,5
3234,27.0,1.39,8.72,20.39,0,FastFood,Prime,1,10
3235,44.0,4.63,19.05,21.29,2,FastFood,Regular,1,8
3236,28.0,1.36,15.73,23.25,6,FastFood,Regular,1,6
3237,16.0,2.34,21.52,13.57,3,Vegan,Regular,1,7
3238,30.0,4.23,25.02,19.95,0,FastFood,Regular,1,10
3239,36.0,3.12,20.32,20.27,6,Italian,Prime,1,9
3240,35.0,1.53,10.82,21.74,4,FastFood,Prime,1,8
3241,35.0,1.15,17.97,16.35,2,Vegan,Regular,1,9
3242,45.0,5.63,47.91,12.34,4,Italian,Regular,1,8
3243,22.0,1.14,21.95,24.26,4,Vegan,Regular,1,7
3244,28.0,1.49,,20.44,3,FastFood,Regular,1,6
3245,46.0,2.47,14.58,25.54,6,FastFood,Regular,1,6
3246,16.0,1.79,16.28,20.57,5,Italian,Regular,1,5
3247,,2.76,18.94,18.62,1,FastFood,Regular,1,7
3248,43.0,0.9,19.12,11.0,6,Asian,Regular,1,7
3249,43.0,1.79,15.61,18.21,6,Vegan,Regular,1,9
3250,38.0,3.36,22.68,18.4,0,Italian,Prime,1,9
3251,38.0,2.93,23.64,20.76,2,Vegan,Regular,0,5
3252,23.0,1.47,14.86,15.61,4,Italian,Regular,1,5
3253,44.0,1.32,14.83,21.53,6,FastFood,Prime,1,9
3254,21.0,2.6,23.72,18.96,5,Italian,Prime,1,6
3255,22.0,1.13,17.11,23.96,4,FastFood,Prime,1,9
3256,35.0,4.08,22.71,16.26,2,Asian,Regular,1,9
3257,28.0,2.2,21.36,22.33,0,FastFood,Regular,1,7
3258,,1.58,14.1,21.87,6,FastFood,Prime,1,9
3259,36.0,1.13,15.7,20.78,3,Italian,Regular,0,6
3260,48.0,1.42,17.23,18.54,3,FastFood,Regular,1,8
3261,36.0,0.98,15.37,11.79,6,FastFood,Prime,1,8
3262,26.0,2.64,24.25,16.43,1,Asian,Regular,1,6
3263,38.0,1.49,20.35,20.31,1,FastFood,Prime,1,8
3264,25.0,2.89,20.26,15.49,5,Italian,Prime,1,7
3265,40.0,2.71,27.96,16.48,1,FastFood,Regular,1,6
3266,33.0,3.94,22.72,19.28,6,FastFood,Prime,1,7
3267,36.0,2.31,21.17,20.66,6,FastFood,Regular,0,2
3268,16.0,4.3,24.49,17.23,0,Asian,Prime,1,10
3269,16.0,4.96,,13.1,3,Vegan,Prime,1,9
3270,18.0,2.67,24.05,15.74,5,FastFood,Prime,1,10
3271,48.0,2.4,16.24,22.66,3,Vegan,Regular,1,8
3272,22.0,1.7,10.08,18.01,1,Italian,Prime,1,9
3273,39.0,1.35,19.97,16.99,0,Asian,Prime,1,9
3274,26.0,4.08,33.86,13.8,0,Asian,Regular,1,8
3275,30.0,2.81,23.25,16.99,1,Asian,Regular,1,9
3276,32.0,2.94,23.98,16.1,1,Asian,Regular,1,7
3277,47.0,1.67,14.55,16.89,2,Italian,Prime,1,8
3278,37.0,4.92,25.4,14.7,5,Italian,Regular,1,7
3279,35.0,,9.89,18.39,3,FastFood,Regular,1,10
3280,44.0,1.49,15.14,26.92,0,FastFood,Prime,1,7
3281,26.0,1.69,24.21,16.16,0,Asian,Prime,1,10
3282,42.0,5.5,26.14,23.37,0,FastFood,Prime,1,7
3283,40.0,1.09,14.31,20.41,2,FastFood,Regular,0,5
3284,40.0,1.33,18.23,20.06,5,FastFood,Regular,0,5
3285,31.0,9.92,43.98,19.09,0,FastFood,Regular,1,6
3286,28.0,3.38,23.74,20.23,2,Asian,Regular,1,7
3287,24.0,1.55,16.95,19.47,3,Italian,Prime,1,9
3288,,1.11,15.96,16.45,1,Italian,Regular,1,7
3289,24.0,0.8,12.17,19.82,0,FastFood,Regular,1,6
3290,35.0,2.12,18.4,21.3,1,Italian,Regular,0,6
3291,30.0,3.01,31.65,11.12,1,Italian,Regular,1,7
3292,36.0,5.34,21.72,17.75,5,Asian,Prime,1,9
3293,36.0,0.82,12.4,19.9,6,Italian,Prime,1,10
3294,22.0,0.97,11.71,16.55,4,Italian,Regular,1,9
3295,22.0,1.89,,18.9,5,Italian,Regular,1,4
3296,30.0,9.33,33.81,20.91,5,Vegan,Regular,0,5
3297,25.0,3.28,14.26,14.05,6,Asian,Regular,1,5
3298,24.0,2.84,22.89,20.69,0,Italian,Prime,1,10
3299,47.0,1.03,19.47,19.27,6,Italian,Regular,1,8
3300,18.0,0.63,10.64,20.54,3,FastFood,Regular,1,9
3301,50.0,2.37,14.46,19.79,3,Vegan,Prime,1,7
3302,35.0,1.91,20.23,23.12,5,FastFood,Regular,1,7
3303,41.0,1.74,10.03,27.95,3,FastFood,Regular,1,9
3304,40.0,1.63,15.74,21.21,1,Vegan,Regular,1,8
3305,38.0,1.33,20.23,18.95,0,Asian,Regular,1,10
3306,47.0,1.18,9.69,21.58,1,FastFood,Regular,0,4
3307,22.0,4.97,20.62,26.7,0,FastFood,Prime,1,8
3308,31.0,1.42,10.57,16.6,2,FastFood,Prime,1,9
3309,24.0,1.73,21.86,13.98,5,Italian,Regular,0,6
3310,17.0,1.97,11.0,21.46,2,FastFood,Regular,1,8
3311,26.0,2.97,19.97,21.35,4,Vegan,Regular,1,6
3312,49.0,1.26,18.5,12.29,1,Vegan,Regular,1,6
3313,30.0,,24.26,18.49,4,Italian,Regular,1,8
3314,,1.46,25.84,18.03,6,Italian,Regular,1,5
3315,51.0,1.84,14.13,23.23,2,FastFood,Regular,1,6
3316,59.0,5.72,25.62,22.29,3,FastFood,Prime,1,8
3317,49.0,1.36,17.18,12.66,6,Asian,Prime,1,7
3318,53.0,2.99,17.86,,4,FastFood,Regular,1,8
3319,35.0,4.02,23.2,18.58,2,FastFood,Prime,1,8
3320,34.0,2.39,16.39,23.22,0,FastFood,Regular,1,6
3321,35.0,2.17,18.07,22.12,6,FastFood,Prime,1,7
3322,32.0,6.48,33.68,16.89,4,Italian,Regular,1,9
3323,33.0,2.0,18.45,17.35,0,Asian,Regular,1,8
3324,39.0,2.25,26.13,14.46,3,Asian,Regular,0,5
3325,28.0,1.67,16.03,23.83,6,Italian,Regular,1,7
3326,20.0,2.19,14.45,18.38,6,Asian,Regular,1,6
3327,35.0,,21.3,20.54,1,Italian,Regular,1,7
3328,,1.73,17.79,20.3,2,Asian,Regular,1,4
3329,27.0,0.63,17.35,21.14,6,Italian,Regular,1,7
3330,,2.67,22.32,21.09,5,FastFood,Regular,1,7
3331,29.0,1.11,,18.98,3,Vegan,Regular,1,8
3332,42.0,3.03,20.56,24.86,2,FastFood,Regular,1,7
3333,30.0,,17.99,21.08,5,FastFood,Regular,1,8
3334,42.0,3.38,19.34,18.75,4,FastFood,Regular,1,7
3335,,1.2,19.0,23.61,3,Italian,Regular,1,8
3336,31.0,1.73,15.69,16.07,6,Italian,Prime,1,8
3337,33.0,1.67,22.45,13.99,2,Italian,Regular,1,8
3338,20.0,0.89,12.94,22.28,4,Vegan,Regular,1,9
3339,35.0,3.71,21.01,18.81,0,FastFood,Regular,1,6
3340,40.0,0.82,18.9,19.63,4,Italian,Regular,1,10
3341,41.0,3.68,15.71,26.45,3,FastFood,Regular,1,6
3342,20.0,2.54,15.47,13.7,6,Asian,Regular,0,5
3343,18.0,2.08,,20.88,2,FastFood,Prime,1,8
3344,27.0,2.43,14.95,25.45,6,FastFood,Regular,1,9
3345,44.0,2.4,19.84,20.27,4,Italian,Regular,0,4
3346,34.0,1.62,17.82,16.57,1,Asian,Regular,1,8
3347,25.0,2.37,22.38,22.73,1,Asian,Regular,1,5
3348,19.0,3.46,28.8,18.25,1,Italian,Prime,0,7
3349,26.0,1.2,8.2,17.95,2,Asian,Regular,1,7
3350,25.0,2.44,18.54,22.79,3,Italian,Regular,1,7
3351,40.0,0.55,14.49,23.94,6,FastFood,Prime,1,7
3352,41.0,0.7,10.5,24.97,6,FastFood,Regular,1,7
3353,23.0,2.75,28.74,18.3,4,FastFood,Regular,1,7
3354,,1.84,,24.68,3,FastFood,Prime,1,6
3355,38.0,1.26,20.41,18.94,4,Italian,Regular,1,6
3356,21.0,1.96,21.58,16.56,2,Italian,Regular,1,8
3357,31.0,1.86,17.57,19.08,1,Italian,Prime,1,8
3358,35.0,1.17,15.87,18.99,3,Italian,Regular,1,6
3359,33.0,0.82,18.73,21.48,5,Asian,Regular,1,7
3360,17.0,0.68,9.55,17.92,0,Asian,Regular,1,8
3361,33.0,3.02,16.77,18.66,0,FastFood,Regular,0,6
3362,38.0,1.6,14.86,17.97,1,FastFood,Regular,1,8
3363,46.0,3.43,26.4,,1,Italian,Regular,1,9
3364,26.0,,19.38,15.0,1,Italian,Regular,1,7
3365,,2.82,18.24,18.85,0,FastFood,Prime,0,6
3366,30.0,1.88,19.44,20.27,0,FastFood,Regular,1,9
3367,35.0,2.37,18.77,15.99,2,Asian,Prime,1,7
3368,33.0,2.44,25.16,18.74,5,Asian,Prime,1,8
3369,37.0,1.81,19.71,18.79,1,FastFood,Prime,1,6
3370,22.0,1.18,15.96,12.08,2,Italian,Prime,1,10
3371,,3.53,22.54,14.78,6,Vegan,Prime,1,10
3372,25.0,4.84,25.01,20.95,1,FastFood,Regular,1,7
3373,31.0,5.02,27.74,17.86,6,Vegan,Regular,0,6
3374,,1.71,15.6,17.29,3,FastFood,Prime,1,9
3375,19.0,1.35,14.9,23.59,5,Italian,Regular,1,8
3376,,1.48,16.32,20.65,2,Italian,Regular,1,9
3377,21.0,2.1,11.43,20.82,2,FastFood,Prime,1,7
3378,33.0,1.96,22.2,20.15,2,Vegan,Regular,1,7
3379,41.0,1.16,8.71,17.81,0,Italian,Regular,1,5
3380,34.0,0.89,19.62,15.99,2,Vegan,Regular,1,6
3381,31.0,2.07,15.41,24.09,6,FastFood,Regular,1,5
3382,44.0,0.29,13.79,21.88,0,Vegan,Regular,1,5
3383,35.0,1.91,17.65,13.96,4,Vegan,Regular,1,7
3384,39.0,1.38,15.34,19.09,4,Italian,Prime,1,9
3385,38.0,3.09,19.86,22.01,0,FastFood,Regular,1,7
3386,16.0,3.58,29.27,16.23,0,Asian,Regular,1,7
3387,31.0,4.17,26.82,23.95,3,Italian,Prime,1,7
3388,22.0,1.91,19.32,25.07,1,Vegan,Prime,1,8
3389,25.0,1.08,18.54,17.52,6,Italian,Regular,1,7
3390,45.0,1.29,15.73,20.33,1,FastFood,Regular,1,6
3391,29.0,2.36,19.16,19.98,0,FastFood,Regular,1,9
3392,,0.94,15.81,15.53,2,Asian,Prime,1,7
3393,19.0,4.33,34.43,16.92,2,Vegan,Regular,1,6
3394,22.0,1.68,12.68,22.52,1,FastFood,Regular,1,8
3395,39.0,3.05,17.06,21.71,4,Asian,Prime,1,6
3396,29.0,0.76,7.48,23.84,2,Vegan,Regular,1,9
3397,35.0,1.21,17.21,23.37,3,FastFood,Regular,1,6
3398,31.0,0.81,14.37,13.78,1,FastFood,Prime,1,8
3399,31.0,4.06,33.83,12.53,0,Asian,Prime,1,7
3400,29.0,1.84,12.29,19.55,0,Asian,Regular,1,7
3401,34.0,2.76,20.06,25.86,0,FastFood,Regular,1,7
3402,38.0,2.09,22.64,18.33,6,Asian,Regular,1,6
3403,47.0,2.61,22.95,17.71,1,Italian,Regular,1,5
3404,30.0,1.67,15.65,23.29,2,Vegan,Regular,1,7
3405,28.0,2.07,17.96,21.61,4,Vegan,Prime,1,9
3406,27.0,1.91,12.43,19.73,0,Asian,Regular,1,8
3407,45.0,2.52,18.64,13.67,4,Italian,Regular,1,6
3408,38.0,2.55,19.96,22.03,3,FastFood,Regular,1,6
3409,16.0,10.87,40.26,23.11,5,Italian,Prime,0,6
3410,16.0,5.08,25.59,22.58,0,FastFood,Regular,1,7
3411,25.0,0.76,17.15,19.28,0,Asian,Regular,1,7
3412,34.0,1.86,,21.11,5,FastFood,Regular,1,7
3413,32.0,1.61,14.58,18.78,2,Italian,Regular,1,7
3414,37.0,4.68,20.66,25.21,0,FastFood,Prime,1,8
3415,30.0,1.95,19.74,18.99,3,FastFood,Prime,1,5
3416,45.0,2.6,23.01,18.7,3,FastFood,Regular,1,7
3417,39.0,0.56,13.49,17.26,6,Italian,Regular,1,8
3418,33.0,1.01,21.16,17.06,6,Asian,Prime,1,10
3419,42.0,6.36,,16.17,3,FastFood,Regular,1,9
3420,17.0,2.38,21.94,21.55,1,Vegan,Prime,1,8
3421,31.0,1.16,,19.04,5,Vegan,Regular,1,6
3422,33.0,,21.11,23.56,1,FastFood,Regular,1,7
3423,37.0,1.13,15.98,11.91,5,Asian,Regular,0,4
3424,17.0,1.72,14.06,20.73,4,Italian,Regular,1,6
3425,30.0,0.91,16.59,25.01,2,FastFood,Regular,1,6
3426,36.0,1.5,14.68,,6,Italian,Prime,1,7
3427,36.0,1.6,15.35,21.09,3,FastFood,Regular,1,6
3428,43.0,3.73,24.99,21.92,2,Vegan,Regular,1,9
3429,39.0,2.6,20.96,23.06,1,Vegan,Regular,1,8
3430,31.0,3.29,18.63,18.26,4,Asian,Prime,1,8
3431,38.0,1.99,15.64,20.05,1,Italian,Regular,1,8
3432,30.0,3.17,24.01,22.81,1,Italian,Regular,1,8
3433,33.0,1.25,16.37,21.63,0,Vegan,Regular,1,6
3434,39.0,1.35,19.44,18.6,4,FastFood,Regular,1,10
3435,32.0,2.9,19.41,24.8,6,FastFood,Prime,1,7
3436,35.0,1.73,,18.18,1,Italian,Regular,1,5
3437,41.0,2.0,21.55,21.1,1,FastFood,Regular,1,8
3438,38.0,2.12,19.22,21.32,4,FastFood,Prime,1,9
3439,43.0,4.01,24.27,23.91,1,FastFood,Regular,1,7
3440,53.0,4.13,22.82,23.05,0,Italian,Regular,1,9
3441,38.0,1.43,18.81,21.07,4,FastFood,Regular,1,8
3442,28.0,0.88,12.22,26.19,3,FastFood,Prime,1,7
3443,37.0,1.57,17.97,21.49,0,FastFood,Prime,1,8
3444,36.0,1.23,14.55,22.15,1,Italian,Regular,1,8
3445,38.0,3.66,21.78,20.06,1,Vegan,Prime,0,6
3446,45.0,3.34,25.03,19.52,4,FastFood,Regular,1,9
3447,17.0,1.14,13.4,21.61,4,Asian,Regular,1,8
3448,46.0,1.33,16.79,15.59,5,Asian,Regular,1,5
3449,49.0,0.89,16.38,19.04,0,FastFood,Regular,1,7
3450,37.0,2.17,20.61,13.99,5,Asian,Regular,1,6
3451,37.0,2.26,24.12,20.04,1,Asian,Prime,1,10
3452,30.0,3.11,16.78,22.41,6,Italian,Regular,1,6
3453,32.0,3.04,16.33,22.12,6,FastFood,Prime,1,9
3454,38.0,2.82,21.57,18.05,3,FastFood,Regular,1,6
3455,38.0,0.86,18.23,19.48,5,Vegan,Regular,1,5
3456,38.0,1.43,22.13,16.27,4,Asian,Regular,1,6
3457,,3.39,24.16,16.61,5,Vegan,Regular,1,7
3458,40.0,1.5,20.63,18.13,0,Vegan,Regular,1,8
3459,39.0,0.82,11.24,22.52,0,FastFood,Regular,1,8
3460,23.0,3.61,25.57,15.55,6,Asian,Prime,1,7
3461,39.0,1.69,13.85,19.26,5,Italian,Prime,1,9
3462,49.0,3.61,30.71,12.74,4,Asian,Regular,1,9
3463,32.0,1.99,13.32,26.04,2,FastFood,Regular,1,8
3464,45.0,1.73,19.42,19.83,2,FastFood,Regular,1,7
3465,24.0,4.9,26.95,19.09,2,Asian,Prime,1,8
3466,32.0,0.98,12.72,17.45,3,Asian,Regular,1,8
3467,26.0,4.43,17.23,19.55,4,Italian,Regular,1,9
3468,44.0,1.42,23.69,17.6,5,FastFood,Regular,1,10
3469,47.0,2.2,16.08,18.72,2,FastFood,Regular,1,8
3470,31.0,2.21,,17.43,5,Vegan,Regular,1,7
3471,43.0,1.59,17.73,18.57,0,Italian,Regular,1,7
3472,47.0,1.32,16.58,21.95,5,Italian,Regular,0,5
3473,32.0,1.64,15.92,19.63,4,Italian,Regular,1,8
3474,33.0,1.15,13.64,16.16,3,Italian,Regular,0,4
3475,39.0,5.92,29.98,18.73,2,Italian,Regular,1,10
3476,24.0,1.78,13.07,18.29,2,Italian,Prime,1,7
3477,33.0,3.81,27.73,16.16,2,Asian,Regular,1,9
3478,51.0,4.07,25.48,19.46,6,Vegan,Prime,1,5
3479,27.0,2.46,21.9,21.64,0,Vegan,Regular,0,5
3480,40.0,2.15,,16.63,4,Italian,Prime,1,8
3481,37.0,2.58,20.6,17.6,6,Italian,Prime,1,9
3482,31.0,2.76,21.06,19.36,3,Asian,Regular,1,7
3483,34.0,2.45,14.35,18.13,4,Asian,Prime,1,10
3484,48.0,0.85,14.3,21.83,4,Italian,Regular,1,7
3485,37.0,0.85,12.53,20.45,3,Asian,Prime,1,7
3486,38.0,4.62,31.28,13.73,4,Asian,Regular,1,6
3487,46.0,0.47,15.97,17.69,6,Asian,Regular,1,7
3488,29.0,2.24,17.31,15.78,4,Asian,Regular,0,6
3489,23.0,2.04,15.6,17.4,5,FastFood,Prime,1,9
3490,48.0,2.53,28.13,16.45,3,Italian,Prime,1,7
3491,,1.08,6.93,17.72,5,Italian,Regular,1,6
3492,40.0,2.81,17.11,20.12,6,FastFood,Prime,1,7
3493,25.0,2.59,18.08,17.8,1,Vegan,Prime,1,8
3494,35.0,9.19,38.33,18.46,6,Italian,Regular,1,9
3495,22.0,2.16,22.33,28.34,4,FastFood,Regular,1,8
3496,33.0,4.23,24.2,12.86,3,Asian,Regular,1,8
3497,26.0,0.88,,19.73,5,Asian,Regular,1,8
3498,24.0,3.53,24.11,16.96,1,Asian,Regular,1,7
3499,29.0,2.62,18.66,17.36,4,Italian,Prime,1,7
3500,16.0,2.34,15.61,13.85,4,Vegan,Regular,1,7
3501,22.0,2.35,19.98,20.48,6,Italian,Regular,1,8
3502,39.0,5.15,,14.75,4,Italian,Regular,0,6
3503,35.0,2.32,18.85,23.48,3,FastFood,Regular,1,8
3504,22.0,1.31,14.51,21.18,3,Asian,Regular,1,9
3505,37.0,1.44,22.25,13.92,3,Asian,Regular,1,8
3506,24.0,3.16,21.35,21.54,6,Italian,Regular,0,5
3507,38.0,2.58,17.06,18.57,5,Italian,Regular,1,5
3508,31.0,0.87,19.67,11.97,0,Asian,Regular,1,9
3509,29.0,3.07,26.71,14.11,3,Asian,Prime,1,8
3510,31.0,1.11,20.05,21.53,2,FastFood,Regular,1,7
3511,55.0,2.56,21.08,20.62,1,Vegan,Regular,1,7
3512,25.0,1.29,17.95,13.21,6,Asian,Regular,1,9
3513,34.0,1.72,16.76,19.59,6,Vegan,Regular,1,9
3514,39.0,1.72,19.61,21.81,6,Vegan,Prime,1,8
3515,23.0,4.64,15.2,22.3,2,Vegan,Regular,1,8
3516,18.0,2.89,22.5,16.01,2,Asian,Prime,0,7
3517,27.0,4.63,26.04,19.64,5,Italian,Prime,1,9
3518,39.0,9.9,35.9,24.22,1,FastFood,Regular,1,8
3519,29.0,2.07,18.2,20.72,0,Italian,Regular,1,5
3520,30.0,4.6,26.93,19.14,2,Asian,Regular,1,9
3521,40.0,1.58,15.8,18.8,4,Italian,Prime,1,7
3522,25.0,4.02,18.79,19.24,3,Vegan,Regular,1,5
3523,31.0,1.29,13.1,21.82,1,FastFood,Regular,1,5
3524,18.0,1.99,23.78,16.51,3,Italian,Regular,1,6
3525,35.0,2.71,14.63,21.39,6,Italian,Regular,0,6
3526,34.0,2.95,29.36,14.52,1,Italian,Regular,1,9
3527,39.0,1.0,19.06,19.49,2,FastFood,Regular,1,8
3528,22.0,1.25,14.92,20.89,2,FastFood,Regular,1,10
3529,30.0,3.24,27.51,18.13,2,Asian,Prime,1,8
3530,20.0,1.65,19.77,20.21,4,Italian,Regular,1,7
3531,30.0,0.93,16.83,25.47,2,FastFood,Regular,1,5
3532,45.0,1.94,19.97,21.23,4,FastFood,Regular,1,7
3533,29.0,2.17,22.46,16.63,0,Italian,Prime,1,6
3534,20.0,2.22,11.33,20.56,4,FastFood,Regular,1,6
3535,26.0,3.1,22.77,16.23,0,Asian,Prime,1,9
3536,18.0,2.6,16.93,18.25,2,Asian,Regular,1,5
3537,20.0,1.52,14.7,17.8,6,FastFood,Prime,0,4
3538,38.0,1.61,23.58,18.04,2,Italian,Regular,0,3
3539,19.0,3.86,22.9,25.87,4,FastFood,Prime,1,9
3540,35.0,1.49,17.9,21.54,2,FastFood,Regular,1,10
3541,32.0,1.86,16.69,16.55,6,Vegan,Prime,0,6
3542,,1.01,15.45,17.62,6,Italian,Prime,1,10
3543,34.0,1.98,19.18,13.25,6,Vegan,Regular,1,6
3544,24.0,2.43,17.72,20.82,2,FastFood,Regular,0,7
3545,40.0,0.68,11.55,25.94,2,FastFood,Regular,1,6
